"Date","Price","Open","High","Low","Vol.","Change %"
"02/26/2018","2,513.92","2,516.48","2,528.64","2,476.80","0.06K","-2.99%"
"02/27/2018","2,714.24","2,506.96","2,727.68","2,506.96","1.09K","7.97%"
"02/28/2018","2,826.24","2,644.48","2,837.12","2,636.80","1.13K","4.13%"
"03/01/2018","3,020.80","2,804.48","3,156.48","2,804.48","0.71K","6.88%"
"03/02/2018","2,887.68","3,179.52","3,233.28","2,887.68","0.87K","-4.41%"
"03/05/2018","2,781.44","2,942.08","2,942.08","2,754.56","0.55K","-3.68%"
"03/06/2018","2,796.16","2,759.68","2,880.64","2,759.68","0.33K","0.53%"
"03/07/2018","2,754.56","2,848.00","2,848.00","2,753.92","0.05K","-1.49%"
"03/08/2018","2,725.76","2,725.12","2,726.40","2,725.12","0.87K","-1.05%"
"03/09/2018","2,448.00","2,580.48","2,580.48","2,448.00","0.23K","-10.19%"
"03/12/2018","2,544.64","2,490.88","2,560.00","2,490.88","0.03K","3.95%"
"03/13/2018","2,605.44","2,565.12","2,605.44","2,565.12","0.03K","2.39%"
"03/14/2018","2,662.40","2,591.36","2,686.08","2,591.36","0.37K","2.19%"
"03/15/2018","2,588.16","2,576.64","2,604.16","2,576.64","0.01K","-2.79%"
"03/16/2018","2,515.20","2,515.20","2,515.20","2,515.20","0.02K","-2.82%"
"03/19/2018","2,775.68","2,580.48","2,891.52","2,580.48","0.27K","10.36%"
"03/20/2018","2,722.56","2,757.12","2,757.12","2,722.56","0.03K","-1.91%"
"03/21/2018","2,623.36","2,685.44","2,695.68","2,547.20","0.24K","-3.64%"
"03/22/2018","3,020.80","2,890.23","3,041.92","2,779.52","0.43K","15.15%"
"03/23/2018","3,200.00","3,010.56","3,201.28","2,913.28","0.49K","5.93%"
"03/26/2018","2,963.20","3,016.96","3,150.08","2,963.20","0.53K","-7.40%"
"03/27/2018","3,185.92","2,963.20","3,238.40","2,963.20","0.53K","7.52%"
"03/28/2018","3,206.08","3,278.72","3,296.00","3,206.08","0.82K","0.63%"
"03/29/2018","3,136.00","3,136.00","3,136.00","3,136.00","0.01K","-2.19%"
"04/02/2018","3,317.76","3,114.25","3,418.88","3,100.16","0.07K","5.80%"
"04/03/2018","3,175.68","3,235.84","3,274.88","3,175.68","0.01K","-4.28%"
"04/04/2018","3,115.52","3,367.68","3,374.08","3,106.56","0.04K","-1.89%"
"04/05/2018","3,031.68","3,031.68","3,031.68","3,031.68","0.03K","-2.69%"
"04/06/2018","3,187.20","3,066.24","3,308.80","3,066.24","0.01K","5.13%"
"04/09/2018","3,187.20","3,187.20","3,187.20","3,187.20","0.02K","0.00%"
"04/10/2018","3,187.20","3,187.20","3,187.20","3,187.20","0.00K","0.00%"
"04/11/2018","3,187.20","3,187.20","3,187.20","3,187.20","0.00K","0.00%"
"04/12/2018","3,077.76","3,077.76","3,077.76","3,077.76","0.01K","-3.43%"
"04/13/2018","2,942.72","2,942.72","2,942.72","2,942.72","0.01K","-4.39%"
"04/16/2018","2,793.60","2,793.60","2,793.60","2,793.60","0.01K","-5.07%"
"04/17/2018","2,579.21","2,579.20","2,579.21","2,579.20","0.01K","-7.67%"
"04/18/2018","2,595.84","2,640.64","2,640.64","2,593.28","0.03K","0.64%"
"04/19/2018","2,622.08","2,667.52","2,709.76","2,621.44","0.37K","1.01%"
"04/20/2018","2,695.04","2,723.20","2,723.20","2,695.04","0.02K","2.78%"
"04/23/2018","2,662.40","2,681.60","2,681.60","2,629.76","0.02K","-1.21%"
"04/24/2018","2,661.76","2,661.76","2,661.76","2,661.76","0.01K","-0.02%"
"04/25/2018","2,851.20","2,928.00","2,928.00","2,835.20","0.07K","7.12%"
"04/26/2018","2,717.41","2,800.64","2,800.64","2,708.48","0.02K","-4.69%"
"04/27/2018","2,651.19","2,671.36","2,671.36","2,651.19","0.00K","-2.44%"
"04/30/2018","2,625.28","2,625.28","2,625.28","2,625.28","0.00K","-0.98%"
"05/01/2018","2,711.05","2,707.20","2,711.05","2,707.20","0.00K","3.27%"
"05/02/2018","2,544.64","2,596.48","2,602.24","2,544.64","0.01K","-6.14%"
"05/03/2018","2,752.00","2,686.72","2,800.00","2,686.72","0.04K","8.15%"
"05/04/2018","2,579.20","2,579.20","2,579.20","2,579.20","0.00K","-6.28%"
"05/07/2018","2,544.00","2,552.96","2,552.96","2,544.00","0.02K","-1.36%"
"05/08/2018","2,544.00","2,544.00","2,544.00","2,544.00","","0.00%"
"05/09/2018","2,482.56","2,511.36","2,511.36","2,476.16","0.05K","-2.42%"
"05/10/2018","2,349.44","2,343.04","2,349.44","2,343.04","0.01K","-5.36%"
"05/11/2018","2,293.12","2,330.88","2,352.64","2,293.12","1.17K","-2.40%"
"05/14/2018","2,225.92","2,225.92","2,225.92","2,225.92","0.00K","-2.93%"
"05/15/2018","2,387.20","2,340.48","2,387.20","2,324.48","0.03K","7.25%"
"05/16/2018","2,308.17","2,336.00","2,336.00","2,287.36","0.01K","-3.31%"
"05/17/2018","2,250.88","2,295.68","2,295.68","2,250.88","0.02K","-2.48%"
"05/18/2018","2,266.88","2,269.44","2,271.36","2,266.88","0.02K","0.71%"
"05/21/2018","2,176.00","2,154.24","2,195.84","2,154.24","0.05K","-4.01%"
"05/22/2018","2,191.51","2,191.51","2,191.51","2,191.51","0.01K","0.71%"
"05/23/2018","2,174.72","2,300.16","2,300.16","2,174.72","0.03K","-0.77%"
"05/24/2018","2,187.52","2,216.96","2,271.36","2,187.52","0.11K","0.59%"
"05/25/2018","2,164.48","2,187.52","2,187.52","2,164.48","0.01K","-1.05%"
"05/29/2018","2,458.88","2,307.84","2,523.52","2,307.84","0.15K","13.60%"
"05/30/2018","2,339.84","2,362.88","2,362.88","2,339.84","0.04K","-4.84%"
"05/31/2018","2,364.16","2,364.80","2,388.48","2,333.44","0.06K","1.04%"
"06/01/2018","2,248.32","2,261.12","2,261.76","2,248.32","0.16K","-4.90%"
"06/04/2018","2,248.32","2,248.32","2,248.32","2,248.32","0.00K","0.00%"
"06/05/2018","2,177.28","2,177.28","2,177.28","2,177.28","0.00K","-3.16%"
"06/06/2018","2,076.16","2,118.40","2,118.40","2,076.16","0.02K","-4.64%"
"06/07/2018","2,100.48","2,062.72","2,152.96","2,062.72","0.19K","1.17%"
"06/08/2018","2,075.51","2,075.51","2,075.51","2,075.51","0.00K","-1.19%"
"06/11/2018","2,053.10","2,092.80","2,092.80","2,048.00","0.07K","-1.08%"
"06/12/2018","2,046.72","2,033.92","2,046.72","2,033.92","0.02K","-0.31%"
"06/13/2018","2,056.96","2,026.24","2,068.48","2,026.24","0.02K","0.50%"
"06/14/2018","2,001.38","2,022.40","2,022.40","1,998.06","0.04K","-2.70%"
"06/15/2018","2,023.68","2,048.00","2,049.28","2,023.68","0.03K","1.11%"
"06/18/2018","1,999.90","2,085.76","2,085.76","1,998.09","0.27K","-1.18%"
"06/19/2018","2,101.66","2,125.44","2,157.44","2,097.92","0.07K","5.09%"
"06/20/2018","2,053.76","2,058.24","2,058.24","2,031.36","0.82K","-2.28%"
"06/21/2018","2,189.44","2,065.92","2,220.80","2,065.92","0.58K","6.61%"
"06/22/2018","2,132.48","2,113.28","2,147.48","2,105.60","0.03K","-2.60%"
"06/25/2018","2,438.40","2,256.64","2,499.20","2,256.64","1.64K","14.35%"
"06/26/2018","2,338.56","2,383.36","2,391.04","2,296.31","0.02K","-4.09%"
"06/27/2018","2,464.00","2,314.24","2,479.36","2,308.48","0.09K","5.36%"
"06/28/2018","2,508.80","2,543.36","2,545.92","2,503.04","0.03K","1.82%"
"06/29/2018","2,362.88","2,351.36","2,368.00","2,302.08","0.03K","-5.82%"
"07/02/2018","2,415.36","2,502.40","2,502.40","2,415.36","0.05K","2.22%"
"07/03/2018","2,415.36","2,415.36","2,415.36","2,415.36","0.00K","0.00%"
"07/05/2018","2,314.24","2,314.24","2,314.24","2,314.24","0.00K","-4.19%"
"07/06/2018","2,199.35","2,245.12","2,245.12","2,199.35","0.01K","-4.96%"
"07/09/2018","2,078.72","2,112.00","2,112.00","2,078.08","0.88K","-5.48%"
"07/10/2018","2,034.56","2,059.52","2,062.72","2,034.56","0.25K","-2.12%"
"07/11/2018","2,101.76","2,106.89","2,127.36","2,100.48","0.03K","3.30%"
"07/12/2018","2,048.00","2,076.16","2,076.16","2,048.00","0.04K","-2.56%"
"07/13/2018","2,030.63","2,042.88","2,042.88","2,030.63","0.17K","-0.85%"
"07/16/2018","1,999.36","1,998.08","2,025.93","1,991.68","0.44K","-1.54%"
"07/17/2018","1,966.08","1,966.72","1,966.72","1,966.08","0.16K","-1.66%"
"07/18/2018","1,955.84","1,955.84","1,990.40","1,944.32","0.08K","-0.52%"
"07/19/2018","1,996.80","1,996.80","2,007.68","1,991.68","0.04K","2.09%"
"07/20/2018","2,001.09","2,024.32","2,025.60","1,994.24","0.04K","0.21%"
"07/23/2018","2,019.84","1,992.96","2,022.40","1,992.96","0.05K","0.94%"
"07/24/2018","1,967.36","1,941.76","2,012.16","1,941.76","0.19K","-2.60%"
"07/25/2018","1,949.44","1,975.04","1,984.00","1,932.80","0.47K","-0.91%"
"07/26/2018","1,954.56","1,948.16","1,954.56","1,948.16","0.09K","0.26%"
"07/27/2018","2,018.56","1,958.40","2,056.32","1,946.24","0.05K","3.27%"
"07/30/2018","2,056.32","1,994.24","2,056.32","1,994.24","0.06K","1.87%"
"07/31/2018","2,008.32","2,008.32","2,008.32","2,008.32","0.01K","-2.33%"
"08/01/2018","1,984.00","1,987.84","2,010.88","1,964.80","0.03K","-1.21%"
"08/02/2018","1,963.52","2,051.07","2,051.07","1,963.52","0.02K","-1.03%"
"08/03/2018","1,928.97","1,931.55","1,932.81","1,928.03","0.03K","-1.76%"
"08/06/2018","1,873.13","1,928.96","1,928.96","1,873.13","0.41K","-2.89%"
"08/07/2018","1,827.84","1,845.76","1,845.76","1,825.92","0.51K","-2.42%"
"08/08/2018","1,794.02","1,794.55","1,794.56","1,794.02","0.03K","-1.85%"
"08/09/2018","1,825.92","1,788.80","1,827.20","1,783.04","0.21K","1.78%"
"08/10/2018","1,917.44","1,908.61","1,952.00","1,889.28","0.81K","5.01%"
"08/13/2018","2,028.80","1,937.92","2,032.64","1,877.76","0.68K","5.81%"
"08/14/2018","1,926.40","1,982.72","2,016.00","1,926.40","0.87K","-5.05%"
"08/15/2018","2,046.72","2,045.44","2,168.32","2,026.24","1.85K","6.25%"
"08/16/2018","1,934.72","1,969.92","1,969.92","1,912.32","0.51K","-5.47%"
"08/17/2018","1,887.36","1,968.64","1,973.76","1,881.60","0.67K","-2.45%"
"08/20/2018","1,848.32","1,848.32","1,854.72","1,838.08","0.07K","-2.07%"
"08/21/2018","1,885.44","1,835.52","1,886.72","1,835.52","0.12K","2.01%"
"08/22/2018","1,852.80","1,885.44","1,885.44","1,852.80","0.28K","-1.73%"
"08/23/2018","1,857.92","1,854.72","1,867.52","1,832.96","0.08K","0.28%"
"08/24/2018","1,847.04","1,824.00","1,848.32","1,818.88","0.30K","-0.59%"
"08/27/2018","1,849.60","1,834.04","1,849.60","1,831.68","0.09K","0.14%"
"08/28/2018","1,851.50","1,843.20","1,857.28","1,834.24","0.05K","0.10%"
"08/29/2018","1,833.60","1,853.44","1,853.44","1,833.60","0.10K","-0.97%"
"08/30/2018","1,888.64","1,853.44","1,896.06","1,852.16","0.04K","3.00%"
"08/31/2018","1,900.16","1,872.00","1,912.32","1,848.96","0.21K","0.61%"
"09/04/2018","1,873.92","1,889.28","1,917.44","1,873.92","0.30K","-1.38%"
"09/05/2018","1,885.44","1,920.00","1,930.24","1,884.16","0.09K","0.61%"
"09/06/2018","1,943.04","1,934.08","1,979.52","1,914.88","0.77K","3.05%"
"09/07/2018","1,971.84","1,987.84","2,000.00","1,955.20","0.12K","1.48%"
"09/10/2018","1,918.72","1,939.84","1,939.84","1,905.92","0.16K","-2.69%"
"09/11/2018","1,862.40","1,941.76","1,946.88","1,862.40","0.04K","-2.94%"
"09/12/2018","1,838.08","1,855.36","1,855.36","1,829.84","0.10K","-1.31%"
"09/13/2018","1,788.16","1,800.96","1,800.96","1,788.16","0.04K","-2.72%"
"09/14/2018","1,750.40","1,768.32","1,779.20","1,750.40","0.07K","-2.11%"
"09/17/2018","1,804.80","1,749.76","1,804.80","1,744.64","0.60K","3.11%"
"09/18/2018","1,795.20","1,790.72","1,795.84","1,768.96","0.15K","-0.53%"
"09/19/2018","1,733.12","1,744.00","1,744.00","1,724.16","0.16K","-3.46%"
"09/20/2018","1,704.96","1,707.52","1,712.64","1,692.16","0.34K","-1.62%"
"09/21/2018","1,700.23","1,706.24","1,706.62","1,683.20","0.17K","-0.28%"
"09/24/2018","1,706.88","1,715.20","1,743.36","1,706.24","0.06K","0.39%"
"09/25/2018","1,722.88","1,685.76","1,722.88","1,685.76","0.06K","0.94%"
"09/26/2018","1,728.00","1,699.84","1,728.00","1,690.88","0.04K","0.30%"
"09/27/2018","1,711.36","1,719.04","1,719.04","1,711.36","0.44K","-0.96%"
"09/28/2018","1,708.80","1,722.88","1,722.88","1,708.80","0.11K","-0.15%"
"10/01/2018","1,689.60","1,664.00","1,704.97","1,660.17","0.07K","-1.12%"
"10/02/2018","1,689.60","1,696.00","1,697.28","1,684.48","0.07K","0.00%"
"10/03/2018","1,676.80","1,667.84","1,692.16","1,666.56","0.36K","-0.76%"
"10/04/2018","1,779.20","1,719.04","1,843.20","1,707.52","0.29K","6.11%"
"10/05/2018","1,807.36","1,747.20","1,909.76","1,732.48","0.41K","1.58%"
"10/08/2018","1,832.96","1,868.16","1,948.17","1,827.38","0.35K","1.42%"
"10/09/2018","1,861.12","1,880.32","1,882.88","1,861.12","0.03K","1.54%"
"10/10/2018","2,172.80","1,913.60","2,178.56","1,913.60","1.16K","16.75%"
"10/11/2018","2,359.04","2,149.12","2,457.60","2,096.64","1.52K","8.57%"
"10/12/2018","2,180.48","2,152.96","2,378.24","2,152.96","0.26K","-7.57%"
"10/15/2018","2,193.28","2,227.35","2,280.95","2,165.76","0.37K","0.59%"
"10/16/2018","2,053.12","2,140.16","2,156.16","2,046.72","4.15K","-6.39%"
"10/17/2018","2,077.44","2,043.52","2,184.32","2,043.52","1.14K","1.18%"
"10/18/2018","2,230.40","2,126.72","2,284.16","2,105.60","0.22K","7.36%"
"10/19/2018","2,193.28","2,179.84","2,270.72","2,160.00","0.39K","-1.66%"
"10/22/2018","2,213.12","2,179.20","2,302.72","2,179.20","0.29K","0.90%"
"10/23/2018","2,296.96","2,404.48","2,467.84","2,257.28","0.83K","3.79%"
"10/24/2018","2,474.24","2,281.60","2,474.24","2,272.00","0.30K","7.72%"
"10/25/2018","2,423.04","2,451.20","2,513.28","2,375.04","0.69K","-2.07%"
"10/26/2018","2,559.36","2,586.24","2,665.60","2,481.92","1.90K","5.63%"
"10/29/2018","2,581.76","2,462.72","2,696.96","2,435.20","0.72K","0.88%"
"10/30/2018","2,483.84","2,602.24","2,602.24","2,478.08","0.67K","-3.79%"
"10/31/2018","2,405.12","2,434.56","2,467.20","2,370.56","0.42K","-3.17%"
"11/01/2018","2,327.68","2,421.12","2,449.28","2,325.77","0.64K","-3.22%"
"11/02/2018","2,346.24","2,291.84","2,428.80","2,272.00","0.56K","0.80%"
"11/05/2018","2,323.84","2,352.64","2,360.96","2,307.20","0.14K","-0.95%"
"11/06/2018","2,245.12","2,321.28","2,327.68","2,245.12","0.23K","-3.39%"
"11/07/2018","2,089.60","2,164.48","2,164.48","2,083.20","0.96K","-6.93%"
"11/08/2018","2,080.00","2,072.31","2,098.66","2,029.44","0.16K","-0.46%"
"11/09/2018","2,126.90","2,101.12","2,184.96","2,099.07","0.38K","2.25%"
"11/12/2018","2,307.84","2,154.88","2,316.80","2,154.88","0.95K","8.51%"
"11/13/2018","2,325.12","2,304.64","2,387.20","2,266.24","0.58K","0.75%"
"11/14/2018","2,385.28","2,280.32","2,440.32","2,278.40","0.43K","2.59%"
"11/15/2018","2,360.32","2,427.52","2,480.00","2,350.72","0.60K","-1.05%"
"11/16/2018","2,252.16","2,400.64","2,416.00","2,244.48","0.37K","-4.58%"
"11/19/2018","2,384.00","2,254.08","2,396.80","2,246.40","1.07K","5.85%"
"11/20/2018","2,517.12","2,526.72","2,578.68","2,479.36","1.63K","5.58%"
"11/21/2018","2,458.24","2,441.11","2,490.88","2,428.80","0.95K","-2.34%"
"11/23/2018","2,479.36","2,508.80","2,519.68","2,461.44","0.17K","0.86%"
"11/26/2018","2,339.20","2,424.32","2,424.32","2,337.92","0.36K","-5.65%"
"11/27/2018","2,297.60","2,380.16","2,383.36","2,291.84","0.36K","-1.78%"
"11/28/2018","2,229.76","2,262.72","2,313.60","2,211.20","0.77K","-2.95%"
"11/29/2018","2,270.08","2,263.68","2,337.92","2,237.44","0.47K","1.81%"
"11/30/2018","2,206.08","2,272.67","2,272.67","2,195.20","0.30K","-2.82%"
"12/03/2018","2,086.40","2,048.00","2,108.80","2,037.12","47.43K","-5.43%"
"12/04/2018","2,357.76","2,066.56","2,393.02","2,064.64","1.88K","13.01%"
"12/06/2018","2,418.56","2,545.28","2,663.68","2,403.84","4.65K","2.58%"
"12/07/2018","2,580.48","2,410.88","2,623.36","2,370.56","6.40K","6.69%"
"12/10/2018","2,555.52","2,584.32","2,707.20","2,540.16","1.57K","-0.97%"
"12/11/2018","2,555.98","2,475.52","2,640.64","2,469.76","15.61K","0.02%"
"12/12/2018","2,535.68","2,490.24","2,536.32","2,459.52","1.67K","-0.79%"
"12/13/2018","2,496.64","2,502.40","2,553.60","2,469.76","17.30K","-1.54%"
"12/14/2018","2,598.40","2,554.24","2,613.12","2,521.60","1.23K","4.08%"
"12/17/2018","2,725.76","2,622.72","2,778.24","2,584.32","58.18K","4.90%"
"12/18/2018","2,738.56","2,681.60","2,812.80","2,675.84","80.68K","0.47%"
"12/19/2018","2,728.96","2,720.00","2,813.44","2,599.04","4.94K","-0.35%"
"12/20/2018","2,867.84","2,800.00","2,953.60","2,753.28","3.32K","5.09%"
"12/21/2018","3,012.48","2,871.04","3,046.40","2,828.16","34.92K","5.04%"
"12/24/2018","3,163.52","3,053.44","3,165.44","3,035.52","6.78K","5.01%"
"12/26/2018","2,995.84","3,145.60","3,216.00","2,991.36","12.96K","-5.30%"
"12/27/2018","3,122.56","3,180.16","3,326.72","3,098.24","15.86K","4.23%"
"12/28/2018","3,117.44","3,127.04","3,219.20","3,047.68","19.49K","-0.16%"
"12/31/2018","3,007.36","3,038.72","3,075.20","3,000.96","12.62K","-3.53%"
"01/02/2019","2,927.36","3,102.08","3,123.07","2,908.16","32.11K","-2.66%"
"01/03/2019","3,048.96","2,982.40","3,114.24","2,962.56","15.94K","4.15%"
"01/04/2019","2,807.04","2,931.84","2,945.92","2,798.72","20.40K","-7.93%"
"01/07/2019","2,744.32","2,785.92","2,825.06","2,710.40","40.06K","-2.23%"
"01/08/2019","2,688.64","2,696.96","2,791.68","2,680.32","14.77K","-2.03%"
"01/09/2019","2,625.28","2,666.88","2,687.36","2,595.84","62.39K","-2.36%"
"01/10/2019","2,597.76","2,672.00","2,705.92","2,597.76","28.31K","-1.05%"
"01/11/2019","2,513.28","2,636.80","2,644.48","2,512.64","85.36K","-3.25%"
"01/14/2019","2,520.32","2,585.60","2,586.24","2,485.12","18.54K","0.28%"
"01/15/2019","2,410.88","2,499.20","2,510.08","2,407.68","35.29K","-4.34%"
"01/16/2019","2,459.52","2,385.92","2,459.52","2,376.32","72.69K","2.02%"
"01/17/2019","2,432.00","2,476.80","2,477.44","2,394.88","38.99K","-1.12%"
"01/18/2019","2,371.84","2,364.16","2,399.36","2,325.76","40.54K","-2.47%"
"01/22/2019","2,580.48","2,400.00","2,615.68","2,393.60","92.68K","8.80%"
"01/23/2019","2,566.40","2,541.44","2,719.36","2,534.40","100.40K","-0.55%"
"01/24/2019","2,475.52","2,569.60","2,600.96","2,441.60","114.26K","-3.54%"
"01/25/2019","2,382.72","2,421.12","2,437.12","2,376.32","189.89K","-3.75%"
"01/28/2019","2,481.28","2,469.76","2,559.36","2,467.20","310.37K","4.14%"
"01/29/2019","2,474.24","2,451.84","2,515.20","2,431.68","249.12K","-0.28%"
"01/30/2019","2,365.44","2,433.92","2,478.08","2,360.96","327.55K","-4.40%"
"01/31/2019","2,267.52","2,361.60","2,362.88","2,267.52","345.21K","-4.14%"
"02/01/2019","2,245.76","2,261.12","2,281.60","2,233.60","390.57K","-0.96%"
"02/04/2019","2,176.00","2,235.52","2,250.24","2,165.76","288.78K","-3.11%"
"02/05/2019","2,157.44","2,156.80","2,174.72","2,109.44","323.08K","-0.85%"
"02/06/2019","2,145.92","2,140.16","2,170.24","2,117.12","262.48K","-0.53%"
"02/07/2019","2,217.60","2,211.20","2,304.64","2,177.28","465.41K","3.34%"
"02/08/2019","2,190.72","2,268.16","2,289.28","2,186.24","300.42K","-1.21%"
"02/11/2019","2,167.04","2,161.28","2,200.32","2,145.28","212.48K","-1.08%"
"02/12/2019","2,128.00","2,116.48","2,142.08","2,102.40","327.61K","-1.80%"
"02/13/2019","2,122.88","2,110.72","2,147.20","2,100.48","287.72K","-0.24%"
"02/14/2019","2,161.28","2,171.52","2,210.56","2,120.32","411.41K","1.81%"
"02/15/2019","2,085.76","2,117.76","2,134.40","2,081.60","376.51K","-3.49%"
"02/19/2019","2,092.16","2,122.88","2,129.28","2,064.00","249.56K","0.31%"
"02/20/2019","2,008.32","2,077.44","2,077.44","2,006.55","361.07K","-4.01%"
"02/21/2019","2,034.56","2,017.28","2,066.24","1,981.90","370.28K","1.31%"
"02/22/2019","1,957.76","2,000.00","2,006.40","1,953.28","302.86K","-3.77%"
"02/25/2019","1,992.96","1,913.60","1,994.88","1,891.84","319.38K","1.80%"
"02/26/2019","2,009.60","2,023.04","2,035.20","1,976.96","236.50K","0.83%"
"02/27/2019","2,011.52","2,032.64","2,085.12","1,994.88","307.79K","0.10%"
"02/28/2019","2,010.24","2,012.80","2,019.84","1,971.20","236.41K","-0.06%"
"03/01/2019","1,918.72","1,957.12","1,995.52","1,918.72","336.43K","-4.55%"
"03/04/2019","1,965.44","1,896.96","2,067.20","1,873.28","698.75K","2.43%"
"03/05/2019","1,976.96","1,960.32","2,008.95","1,950.72","308.23K","0.59%"
"03/06/2019","2,035.20","1,976.96","2,048.00","1,975.04","402.47K","2.95%"
"03/07/2019","2,112.64","2,059.52","2,153.60","2,055.68","620.27K","3.81%"
"03/08/2019","2,126.72","2,177.28","2,213.76","2,124.16","609.61K","0.67%"
"03/11/2019","1,971.84","2,087.04","2,087.04","1,964.80","416.35K","-7.28%"
"03/12/2019","1,916.16","1,952.00","1,960.96","1,913.60","347.01K","-2.82%"
"03/13/2019","1,895.68","1,903.36","1,914.24","1,879.04","349.31K","-1.07%"
"03/14/2019","1,864.32","1,897.60","1,901.03","1,858.56","308.41K","-1.65%"
"03/15/2019","1,829.76","1,856.00","1,861.12","1,805.44","364.86K","-1.85%"
"03/18/2019","1,834.24","1,843.84","1,872.64","1,818.24","332.28K","0.24%"
"03/19/2019","1,846.40","1,802.24","1,875.84","1,799.68","488.06K","0.66%"
"03/20/2019","1,866.24","1,851.52","1,888.64","1,807.36","543.56K","1.07%"
"03/21/2019","1,841.92","1,893.76","1,893.76","1,820.90","380.03K","-1.30%"
"03/22/2019","2,053.12","1,879.68","2,066.56","1,861.12","1.10M","11.47%"
"03/25/2019","2,063.36","2,056.96","2,112.00","2,012.16","698.82K","0.50%"
"03/26/2019","1,946.88","1,971.20","1,998.72","1,934.08","414.49K","-5.65%"
"03/27/2019","1,976.32","1,941.76","2,055.04","1,927.68","616.59K","1.51%"
"03/28/2019","1,932.16","1,963.52","1,989.75","1,926.72","409.41K","-2.23%"
"03/29/2019","1,872.64","1,896.96","1,907.84","1,866.88","420.97K","-3.08%"
"04/01/2019","1,839.36","1,854.08","1,867.52","1,832.96","339.65K","-1.78%"
"04/02/2019","1,834.24","1,845.76","1,854.72","1,825.92","293.64K","-0.28%"
"04/03/2019","1,847.04","1,804.80","1,874.24","1,799.68","367.55K","0.70%"
"04/04/2019","1,828.48","1,836.80","1,859.84","1,815.07","296.26K","-1.00%"
"04/05/2019","1,792.00","1,806.08","1,818.88","1,790.08","328.32K","-2.00%"
"04/08/2019","1,783.68","1,796.48","1,809.92","1,779.52","286.19K","-0.46%"
"04/09/2019","1,847.04","1,807.36","1,857.92","1,797.12","311.29K","3.55%"
"04/10/2019","1,795.20","1,829.76","1,843.20","1,792.00","259.75K","-2.81%"
"04/11/2019","1,760.00","1,770.88","1,783.68","1,754.24","301.69K","-1.96%"
"04/12/2019","1,680.64","1,724.80","1,726.08","1,674.56","392.45K","-4.51%"
"04/15/2019","1,658.88","1,655.68","1,725.44","1,651.20","402.02K","-1.29%"
"04/16/2019","1,645.44","1,648.00","1,657.60","1,626.88","285.64K","-0.81%"
"04/17/2019","1,656.96","1,617.92","1,685.76","1,615.36","409.64K","0.70%"
"04/18/2019","1,630.72","1,651.20","1,684.48","1,627.52","402.62K","-1.58%"
"04/22/2019","1,616.00","1,648.00","1,661.44","1,614.72","238.44K","-0.90%"
"04/23/2019","1,603.20","1,606.40","1,615.36","1,591.04","311.61K","-0.79%"
"04/24/2019","1,644.80","1,605.76","1,644.80","1,602.56","375.18K","2.59%"
"04/25/2019","1,676.80","1,658.88","1,723.84","1,640.96","443.59K","1.95%"
"04/26/2019","1,618.56","1,658.24","1,684.48","1,616.64","298.94K","-3.47%"
"04/29/2019","1,643.52","1,628.80","1,644.80","1,615.04","238.84K","1.54%"
"04/30/2019","1,643.52","1,637.12","1,690.24","1,632.00","302.61K","0.00%"
"05/01/2019","1,705.60","1,624.96","1,706.88","1,616.00","406.88K","3.78%"
"05/02/2019","1,708.16","1,705.60","1,775.36","1,680.64","374.00K","0.15%"
"05/03/2019","1,626.88","1,663.36","1,666.56","1,619.84","264.46K","-4.76%"
"05/06/2019","1,719.04","1,789.44","1,806.08","1,706.24","681.41K","5.66%"
"05/07/2019","2,005.12","1,818.24","2,052.48","1,800.96","1.34M","16.64%"
"05/08/2019","1,965.44","1,983.36","2,018.56","1,895.04","698.20K","-1.98%"
"05/09/2019","1,955.20","2,073.60","2,130.56","1,949.44","944.55K","-0.52%"
"05/10/2019","1,804.16","1,976.32","2,024.95","1,804.16","952.43K","-7.73%"
"05/13/2019","2,076.80","2,026.88","2,085.76","1,972.48","938.36K","15.11%"
"05/14/2019","1,961.60","1,999.36","2,012.16","1,934.72","575.85K","-5.55%"
"05/15/2019","1,879.04","2,016.00","2,029.95","1,873.28","501.38K","-4.21%"
"05/16/2019","1,798.40","1,864.32","1,865.59","1,786.24","486.39K","-4.29%"
"05/17/2019","1,825.28","1,871.36","1,872.64","1,774.72","683.47K","1.49%"
"05/20/2019","1,852.16","1,875.84","1,907.20","1,817.60","511.52K","1.47%"
"05/21/2019","1,758.72","1,792.00","1,793.28","1,752.96","366.49K","-5.04%"
"05/22/2019","1,742.08","1,766.40","1,772.16","1,723.52","438.68K","-0.95%"
"05/23/2019","1,857.28","1,808.00","1,888.00","1,808.00","667.90K","6.61%"
"05/24/2019","1,818.88","1,802.88","1,843.20","1,784.32","384.21K","-2.07%"
"05/28/2019","1,873.28","1,806.08","1,873.28","1,776.64","345.91K","2.99%"
"05/29/2019","1,909.76","1,912.96","1,943.69","1,876.48","515.95K","1.95%"
"05/30/2019","1,875.84","1,863.04","1,912.32","1,846.08","316.83K","-1.78%"
"05/31/2019","1,946.88","1,966.72","1,976.96","1,913.92","451.96K","3.79%"
"06/03/2019","1,966.72","1,945.60","2,010.24","1,908.47","453.71K","1.02%"
"06/04/2019","1,857.28","1,907.84","1,935.36","1,856.00","377.68K","-5.56%"
